"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe"
"f3","yag",3,"a","modal","L",126,-2.013,0.00875000000000004,1.22525,-2.15925,-14.07125,-7.137,-2.02175,-1.2165,0.14575,12.05825,5.124,15.0985,20.924,16.485,-1.08618614761628,35.71375,41.82975,43.17625,44.1055,0,0.11075,223.3295,231.37075,1840.93625,-0.48589640563505,0.732758697401161,1.26757850781822,1.48849208694517,0.185709589198744,1.11784995687338,-1.04602235709142,-0.671093038516736,1.38831898324852,0.0621317063576406,-1.67512565738061,-0.38589673055705,-1.17883555346929,-0.296368670432102,0.2422731357178,-0.121838152237002,-0.27549559294807,-0.19125409119994,-0.630623838091466,-0.716039701769433,0.034297319169726,0.958023951377101
"f3","yah",1,"a","breathy","L",196,-0.692,-3.3815,8.34275,-19.232,-10.97775,-3.864,2.68975,-11.724,18.54025,10.28575,3.17225,19.732,21.52825,20.04275,-1.15027355580367,31.01875,35.85275,37.696,38.14975,0.30325,0.0705,192.1055,281.33075,1855.03175,-0.119872465458743,0.147061537860142,2.42439611799738,-0.699018423291225,0.608398302429066,1.61256767674069,-0.223967738615836,-2.65327565746095,2.07044109144833,0.128819223153141,0.629302156461815,-0.605637854305713,-1.43031048303252,-0.516772794111758,-0.2507108584661,-0.705464097872477,-0.800434160364318,-0.813750222647419,0.248898098514652,0.734248237580416,1.72261051442785,0.709367323819414
"f3","yah",2,"a","breathy","L",150,-0.5085,-12.9065,-5.87975,-17.11175,-21.2415,-16.709,12.398,-7.027,16.60325,20.733,16.2005,13.625,15.521,18.36475,-1.16430942850757,32.304,39.344,41.61375,41.18225,0.24675,0.05875,211.66725,408.47,2186.1495,-0.0690281104077574,-1.49847063369895,0.112792540790059,-0.427353392213706,-0.794016852061871,-0.328968868231978,1.46991143995056,-1.76721220172162,1.17139723372172,-0.534165609730215,0.386638497465224,0.689533065346319,0.248325741423571,-0.565043808822437,-0.115757146320231,-0.364559951528182,-0.425163310951426,-0.496792741454541,-0.165925261649797,0.464037953744418,0.61314755754394,0.609402675693907
"f3","za7a",1,"a","rearticulated","F",133,-6.997,-10.23125,-24.15175,-34.9755,-31.00775,-23.336,3.234,13.92075,27.97825,24.0105,16.3385,-1.03225,13.50525,18.2785,-1.44369749923271,25.136,24.35625,27.95925,31.72875,0.36875,0.02875,212.972,914.19825,1577.2035,-1.86686788015338,-1.0362963615768,-2.85698215161509,-2.71621376193946,-2.12845475268758,-1.33064755126303,-0.129007911362237,2.18446669011646,-0.986374271708653,-0.756632075564768,1.8116767633848,1.09585268909032,0.266106471680892,-1.52589219755227,-0.868410878015692,-1.8280432653475,-1.73309153845659,-1.48487437326225,-0.187247380132623,1.04750086751418,0.203128638695538,0.221110860046566
"f3","za7a",2,"a","rearticulated","F",152,-5.77,-8.57575,-13.993,-28.77625,-25.6,-20.9115,2.806,5.417,23.006,19.83,15.1415,4.5635,18.7855,19.09375,-1.33960890159753,27.6175,26.398,30.499,34.60475,0.1525,0.0505,202.159,802.58425,1675.40075,-1.52688954964897,-0.750293368399259,-1.20586576279773,-1.92191146555587,-1.38955225099976,-0.96418158370474,-0.203684633575449,0.580280590107242,-0.162594237833811,-0.173881954655478,1.18876278380514,0.577585965349116,0.111877963579348,-1.16791928531114,-0.60784862422073,-1.6286759783304,-1.48981564290521,-1.18427430206333,0.0142929919615766,0.0132889404427747,0.661385077408458,0.526666478263779
"f3","za7a",3,"a","rearticulated","F",148,-6.09025,-11.10525,-21.446,-33.03025,-25.91975,-18.9315,5.01475,10.34075,26.93975,19.8295,12.841,-3.16125,19.70375,19.4515,-1.47495519296315,27.4865,25.9695,29.76325,33.656,0.23075,0.03975,212.1065,705.60275,1512.712,-1.61562472515348,-1.1872879750091,-2.41721267514972,-2.4669712661472,-1.43324215436339,-0.664902303125069,0.181694362191917,1.50911919777096,-1.29979565259943,-0.0725401055905744,1.68157546763469,0.577523979136493,-0.184531963645049,-1.63339107743771,-0.62160387517666,-1.6705169884868,-1.56029117795863,-1.28343783389573,0.102733431233824,0.387518227348383,0.564910037679422,0.396300817997432
"f3","zah",1,"a","breathy","L",199,0.788,1.625,5.22575,-5.8805,-4.8855,-3.37425,-0.83675,-3.6005,6.66875,5.674,4.16225,-5.2245,45.0925,20.1905,-0.848476932435056,28.554,32.3975,35.62375,37.03125,0,0.071,197.65725,243.1025,1047.57375,0.29020734639662,1.0119808887169,1.91778558186413,1.01169289020082,1.44082930717367,1.68659395333861,-0.839265544421661,-1.12082164794457,-1.60353762729312,2.72946683200438,-0.857936680800976,-1.17736768643429,-1.30275307031696,0.521141238993554,-0.509514330173185,-1.04285301349185,-0.998929474689087,-0.9306560570132,0.285423814524365,-0.716039701769433,1.79496679422463,0.713247607516253
"f3","zah",2,"a","breathy","L",203,-0.29575,2.65125,7.4885,-6.72775,-5.4005,-6.3265,-2.947,-4.8375,6.4315,5.10475,6.03025,-4.84125,46.86425,19.8205,-0.816018781085408,32.75575,37.11725,39.98025,40.47025,0,0.063,193.5765,235.2935,1114.08775,-0.010079137453549,1.18927510300167,2.28555362505807,0.903135787226908,1.37046089362474,1.2403579654137,-1.20745842538061,-1.35417495745054,-1.54711736227368,2.92500445365506,-0.887658907490155,-1.24793898950562,-1.06206898248598,0.632768633622511,-0.0683225309054118,-0.581991618659484,-0.581631930060853,-0.571211117912687,0.193955016395136,-0.716039701769433,1.89144183395366,0.647663839325935
"f3","zah",3,"a","breathy","L",173,-2.8205,-3.7765,6.85,-15.2035,-15.466,-5.539,0.95625,-10.62675,12.383,12.6455,2.71825,20.691,25.37175,15.82425,-1.33254704711005,24.22225,29.429,33.64375,35.9635,0,0.05725,189.702,343.3815,1828.63375,-0.709639275954784,0.0788216210343322,2.18177729290501,-0.182851661024612,-0.00486583759226659,1.35938949746243,-0.526425911411639,-2.44628542394807,2.21162056738738,0.553003701106809,-0.142066358952102,-0.313093923831293,-1.48880650866168,-1.1436327383296,-0.964356378481196,-1.33271308035129,-1.18858840694294,-1.04225749165251,-0.793969806642515,-0.716039701769433,1.1678790359859,0.595245511649469
"f3","zahg",1,"a","breathy","L",161,6.02275,-2.737,-15.2535,-29.4875,-28.13625,-23.993,8.76025,12.51625,35.51075,34.15875,30.01575,10.176,8.85425,18.08225,-0.963570734373325,32.42175,33.5635,35.88725,37.517,0,0.09475,193.215,889.4495,1746.5455,1.7406568701195,0.25840489582023,-1.41073665814453,-2.01304305539381,-1.73609960801621,-1.42995385800083,0.835202920718987,1.91951541832896,0.663651652372604,-1.26993557679087,2.75533397112451,2.35395585359378,2.02836366669497,0.125320136617379,-0.103393170747248,-0.92899859612344,-0.973689510725002,-0.87988537391693,-0.235762925086301,-0.716039701769433,0.878453916798788,0.871982355809719
"f3","zahg",2,"a","breathy","L",155,-7.18,-3.80175,2.75475,-9.3035,-12.04,-6.35375,-3.378,-6.55675,2.1235,4.86,-0.8265,12.83175,26.687,14.6675,-1.4089353929735,30.262,34.2,35.3885,37.28425,0,0.076,232.7495,254.99625,1969.071,-1.91757369472739,0.0744594491359733,1.51617036377453,0.573108100021192,0.463254909628384,1.23623909652693,-1.28265858256261,-1.67850210164468,1.05461869431749,0.698160104028251,-1.42735691624458,-1.27828124058459,-1.94553291141268,-1.40634123139496,-0.330171058167627,-0.866847364000806,-1.02146344631167,-0.904212448524561,-1.07993340728031,-0.716039701769433,0.733741357205235,0.75063201053511
"f3","zahg",3,"a","breathy","L",158,-0.18575,-0.658,6.07875,-14.93025,-12.08275,-5.18375,0.472,-6.73725,14.74425,11.89675,4.998,14.44075,26.6055,17.875,-1.03976712687149,34.14325,35.4595,37.664,38.7165,0,0.06925,206.3465,296.29725,1760.61425,0.0203997674816469,0.617571445392025,2.05642491048834,-0.147840473786347,0.457413648115342,1.41308594414219,-0.610917039289554,-1.71255244308835,1.29148811745195,0.689165428614377,0.15374652943494,-0.40591827723429,-1.19507013326945,-0.136728206280242,0.077367627120181,-0.743863111277387,-0.803499355229026,-0.754513404027118,-0.286997812687066,-0.716039701769433,0.806097637002012,0.69954663790893
"f5","bgah",2,"a","breathy","L",218,0.3555,-6.64475,1.17725,-12.19025,-13.81625,7.01225,7.00025,-7.822,12.5455,14.172,-6.65675,0.3945,39.596,18.4745,-1.36401388819917,34.12175,35.7615,40.397,42.20375,0.38225,0.04875,140.793,297.1495,1466.3225,-0.62315363770624,-0.99177203993157,0.828857567291435,-0.122808537936132,0.157163888312955,1.67331189218277,0.607182697118644,-1.36205074851766,-0.540677132342558,1.5062134614864,-0.0418627490686249,-0.319087816805074,-1.78952868530768,-1.33753469170191,0.542546849156225,-0.123103083569202,-0.0288745185756048,0.07201296312999,0.0914456292165177,-0.311879575748968,1.98232748374872,0.605512631951703
"f5","biah",1,"a","breathy","L",164,3.59,0.01425,-11.7775,-34.07525,-35.07075,-8.24325,3.57575,11.79125,37.665,38.66075,11.8335,13.65075,11.73975,18.3945,-1.21112488422458,23.165,26.84675,32.71775,37.819,0.1245,0.04475,145.069,949.82675,1670.49075,0.624271705125406,0.728614301981753,-1.46702216438065,-2.36859871971805,-2.09559249289077,0.0309163509591036,-0.32817557409911,1.77499904530181,0.976366196708341,-0.839843666360333,2.4661036414483,2.20288527916314,0.138895474493251,-0.893104613142204,-0.41579919740463,-0.772470968109239,-0.554755086646599,-0.23355219523759,0.079357975627133,-1.35494952331361,0.829422037442217,0.561385885227739
"f5","biah",2,"a","breathy","L",210,2.097,-5.1485,-13.397,-38.9465,-38.55875,-36.92925,7.24575,8.248,41.0435,40.656,39.02625,21.245,4.63175,17.30625,-1.431798275933,28.06025,33.06475,37.35425,41.01425,0.24575,0.0515,149.416,883.81325,1768.9635,0.0484775988191306,-0.605208281996774,-1.75403482193429,-2.86847559534087,-2.46528428792893,-3.05739661784179,0.674237874687328,1.20827238439906,1.84545106623364,-1.43848038396355,2.80341785750998,2.40836603337602,2.97493912297971,-1.53457581292394,0.0123700575685165,-0.319539645742381,-0.237244228963731,-0.0108811028665292,-0.0850718871059682,-0.86427161393548,1.8115266768885,0.633837327715529
"f5","biah",3,"a","breathy","L",149,1.55925,0.9235,-15.0195,-38.366,-39.1825,-15.15875,0.636,15.943,39.9255,40.74175,16.7185,16.37875,5.89825,20.65475,-1.44977164694491,39.594,45.9715,47.38725,49.21825,0.6615,0.02775,145.3445,851.8965,1790.48475,-0.158912408325008,0.963523639928094,-2.04157914850469,-2.80890597228743,-2.53139531348944,-0.713601125710443,-1.13113059755141,2.43905250311681,1.28855812139676,-1.33181558333827,2.69179515703434,2.41719699424496,0.648372199828363,-1.58682225631191,1.02118414153696,0.620613352803526,0.449822833504125,0.560840559542418,0.420871963444723,0.818197176365198,0.509170524579299,0.316819163789549
"f5","da7abep",1,"a","rearticulated","L",101,4.493,6.2075,-7.189,-27.69475,-26.144,-14.19325,-1.7145,13.3965,32.188,30.63725,18.6865,15.18375,11.83125,22.48625,-0.826085660198593,40.2855,41.022,41.4345,42.4665,0.64,0.05725,158.94525,946.5405,1794.63325,0.972524938879302,2.32867177488379,-0.653834403229155,-1.71384595504547,-1.14944965133202,-0.609656129148452,-1.77313953797989,2.03175145408305,1.15180249456294,-0.83213752403328,1.91927221881404,1.37658540123957,0.853623007496633,0.226158434780363,1.08166706678367,0.260082059774455,0.0421742282907763,0.0903235270985357,0.697603682806704,0.731190371815673,-0.515634316582037,0.688552266598233
"f5","da7abep",2,"a","rearticulated","L",88,2.93125,-6.2575,9.7065,-8.704,-6.911,1.35725,9.18875,-15.96375,11.6355,9.84225,1.57425,14.53675,30.57225,21.01375,-0.97469413473523,32.2595,34.8675,36.532,38.88025,0.51275,0.068,147.24725,270.83,1771.256,0.370216535983237,-0.891724043099323,2.34043688772326,0.234942708179346,0.889048712764577,1.06449888797971,1.20494341446718,-2.66428649011223,1.07775990831902,0.746232020789716,-0.132718435502288,-0.764986975082585,-0.931083869292675,-0.205828655827766,0.379662789082941,-0.188223797978332,-0.293552500877834,-0.159595635726194,0.475115308927088,0.216231493726049,-0.793185627729899,0.777713930672225
"f5","da7abep",3,"a","rearticulated","L",67,2.485,2.72875,8.54075,-10.6315,-7.942,14.6855,-0.24325,-5.812,13.117,10.427,-12.2005,-12.84925,58.3105,20.632,-0.985059650207063,36.83175,41.5805,42.8325,42.29625,0,0.0695,151.26475,211.486,866.24375,0.198114647209509,1.429919111281,2.13383916895626,0.037146931374015,0.77977341440324,2.49940815823072,-1.37128646263192,-1.0405604251099,-2.05628996320482,3.08235117273926,0.0151966188399887,-0.704766515979224,-2.36770915533358,-0.235959971590832,0.779580439060158,0.300764295789554,0.137910274670728,0.078459117904835,0.417434536955242,-1.85877962407713,-1.24153774573798,0.789035976816107
"f5","dam",1,"a","modal","H",120,4.61825,-3.59775,8.649,-6.00275,-5.23625,8.9,8.216,-12.2465,10.621,9.855,-4.282,3.717,38.06575,23.1575,-0.814599516809547,36.68325,38.32775,40.557,40.775,0.823,0.065,147.909,272.33325,1619.65275,1.0208291664847,-0.204564173313475,2.15302355931142,0.512138994610162,1.06655482908916,1.87654562316143,0.939249223102871,-2.06972932360105,-0.160450713802503,1.37733560032822,-0.234007549663773,-0.763673916760964,-1.54185624856468,0.259547282088115,0.766591698063577,0.063827602507342,-0.0179176033962113,-0.0275539950814652,0.799026651205136,1.47175991751627,-0.109982400289008,0.754312084468633
"f5","dam",2,"a","modal","H",128,6.445,-0.54325,8.71925,-5.822,-11.13775,12.78025,6.98825,-9.26225,12.26675,17.58275,-6.33575,-2.5115,45.47175,21.2885,-0.71331903064507,35.9875,38.6645,41.9715,43.36525,0.8265,0.06475,148.81925,274.3105,1213.729,1.72533813078141,0.584581356251661,2.16547347545415,0.530687158894242,0.441057085850143,2.29429039054586,0.603905050964574,-1.59241216060125,-0.873239351237186,2.00106991807856,-0.0696935431272882,0.0321681573493273,-1.75605027613008,0.553957561784401,0.705737041172189,0.0883571333544054,0.0789483748616163,0.152955760654124,0.516628844223132,1.48592381593131,0.0608184065712147,0.752314150933461
"f5","dam",3,"a","modal","H",120,2.56375,-5.65425,7.71125,-7.479,-8.715,0.30525,8.21825,-13.3655,10.04275,11.27875,2.25825,11.83125,31.49575,19.9695,-1.01547268665621,41.1745,43.2195,45.53725,46.07625,0.625,0.049,141.44075,298.9215,1544.4795,0.228485568757814,-0.735871353392278,1.98683268581904,0.360649492400632,0.697843438037272,0.951241367127076,0.939863781756759,-2.24870826484148,0.768142880370152,0.824009315205384,-0.291740847114614,-0.617049070846625,-0.8597466983348,-0.324367037023603,1.15942458022448,0.420152272206293,0.323133501742386,0.341880361676875,0.317333655668148,0.670487950036936,-0.109982400289008,0.608151508928892
"f5","duah",1,"a","breathy","H",145,0.94825,-8.575,-0.03425,-13.59275,-7.09375,-10.35,9.52375,-8.54075,14.541,8.04225,11.2985,-10.38875,43.79225,23.386,-0.91721462968355,43.511,41.49675,46.2415,48.28025,0.39425,0.04775,161.446,355.4965,1083.8515,-0.394552193290269,-1.49046189373517,0.614151896018679,-0.266729978646625,0.869679109684524,-0.19589475365713,1.29644436960164,-1.47701152958697,-1.77471069975326,1.85962220181314,0.157370791896622,-0.950359914605541,0.0830981258639193,-0.038742598089188,1.36378951853095,0.29466378143635,0.371361048711686,0.495473065717504,0.833552011769818,-0.263317638325978,0.423770121149188,0.594822826006223
"f5","duah",2,"a","breathy","H",139,2.718,3.7125,-7.20575,-34.91325,-36.954,-23.87975,-0.99475,10.9185,37.631,39.672,26.5975,15.471,14.76725,23.42475,-0.985059650207063,44.967,46.09675,51.146,52.00925,0.5065,0.029,148.87725,969.93,1445.8025,0.287974008742906,1.68407590116796,-0.656802888572794,-2.45459242190372,-2.29519744501394,-1.65249736083952,-1.57654905303056,1.63540666731469,1.18467534293785,-0.584867208489802,2.46270903338374,2.3070288264368,1.67869370844363,-0.235959971590832,1.49114040668598,0.629736808597423,0.707224739320038,0.755340213343414,0.839406968977175,0.190938817984908,0.295669516004021,0.339224879412765
"f5","duah",3,"a","breathy","H",118,3.67525,1.10775,-8.71825,-36.9795,-35.43025,-13.739,2.56775,9.826,40.65475,39.10575,17.414,13.773,15.503,21.615,-1.21112488422458,44.0565,43.309,46.74325,48.561,0.47275,0.055,150.537,952.32725,1429.43525,0.657149432896745,1.01112555966042,-0.924852684528257,-2.66662641610554,-2.13369576133005,-0.560751919217551,-0.603497851040999,1.46066628008933,0.990356468993223,-0.522902244368169,2.76460450794835,2.24871358921188,0.720908753046494,-0.893104613142204,1.41150236845442,0.426671627843449,0.405721249907065,0.515038016561155,0.565961580434809,0.0543583689827489,-0.152682602004064,0.667813945480955
"f5","gwanhax",1,"a","modal","L",47,1.28825,-2.09775,4.15275,-18.92125,-16.15275,-0.44925,3.38525,-6.25025,20.20875,17.44075,1.73675,9.365,29.5525,0,-0.84163750790475,0,0,0,0,0.76325,0.02475,167.88025,409.11775,1621.94425,-0.263426944700762,0.182968416094842,1.35618462042564,-0.813528835563463,-0.0904808591373495,0.870012470279824,-0.380208206794973,-1.11065651179321,0.485905587751819,0.660348538407066,0.723246964187165,0.0175442921202942,-0.9141360764847,0.180951070495715,-2.4419553266019,-2.72804092287805,-2.7952901592129,-2.86908870799283,-2.69997132374712,1.22996193743097,-1.66853976288854,0.258802185667475
"f5","gwanhax",2,"a","modal","F",156,1.8785,-2.80375,-0.93175,-11.44325,-10.42075,-9.129,4.682,-1.8715,13.32175,12.299,11.0075,-11.13325,42.9465,20.861,-0.579219380451435,27.0975,30.254,33.8915,36.7815,0.6225,0.029,160.13975,376.3725,1211.12425,-0.03578965652442,0.000569744013327299,0.455094248501305,-0.0461530540069069,0.517051643488435,-0.0644428211846388,-0.026017569270773,-0.410295440339628,-1.85991117186856,1.7883930228721,0.0356391482875631,-0.51197865887535,0.0527485399739464,0.943769232480442,-0.0718380932359158,-0.52428019163216,-0.474375841697765,-0.305853660955445,0.452035445354856,0.66037087974048,0.658621230581994,0.339224879412765
"f5","gwanhax",4,"a","modal","F",130,0.84375,-6.12575,-1.11925,-7.49125,-8.98025,1.08775,6.969,-5.00625,8.335,9.824,-0.24425,2.51775,33.66275,21.4815,-0.869666231504994,38.38075,40.959,43.1085,45.89775,0.72525,0.03425,154.83175,322.61775,1627.18875,-0.43485392410675,-0.857685763996293,0.421864934953107,0.359392424558419,0.669729691295909,1.03548472270425,0.598647160259087,-0.911684391236373,-0.297692710020459,1.00651434714773,-0.462245021298228,-0.766866450719415,-1.12074270757761,0.0994749178114105,0.91506569026355,0.255493016141597,0.156810953355183,0.329441025165418,0.545790308507522,1.07618246892483,0.10351860828627,0.424125278616705
"f5","gwanhax",5,"a","modal","L",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.18708664335714,0,0,0,0,0,0.073,152.91775,1081.585,1910.78375,-0.760256654981445,0.724932742382374,0.62022178396015,1.12812789174023,1.62154297753199,0.918378384008953,-1.30484584371712,-0.110957559614448,-0.585823655175982,-1.82856699296168,-1.29442320418238,-1.77859076064915,-1.09526887131085,-0.823228317271189,-2.4419553266019,-2.72804092287805,-2.7952901592129,-2.86908870799283,-2.69997132374712,-1.85877962407713,-1.9460910740364,0.814543969269467
"f5","gwanhax",6,"a","modal","F",173,0.7355,-9.3835,0.21325,-10.4965,-9.6945,-4.76425,10.119,-9.59675,11.23225,10.43,5.49975,0.0365,27.027,18.15875,-1.13816700234206,29.22525,32.336,33.1645,34.282,0.77925,0.05375,147.2285,300.823,1527.8945,-0.476601889282674,-1.69934195942626,0.6580145899023,0.051000332084116,0.594026605112994,0.405462848151404,1.45902927570249,-1.64591390845194,-0.581646600465159,0.447650588166925,-0.17297948556204,-0.70445756108002,-0.521677342106803,-0.681024762180576,0.114268261346407,-0.372623225860562,-0.524161325044135,-0.480039216195713,0.0437371714559145,1.29471118732829,1.02157294515997,0.655929584053116
