"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2c","h4c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","shr","hnr05","hnr15","hnr25","hnr35","f0","f1","f2","sB1","sB2","energy","soe","a1c","a2c","a3c","h1cz","h2cz","h4cz","a1cz","a2cz","a3cz","h1h2cz","h2h4cz","h42Kcz","h2Kh5Kcz","h1a1cz","h1a2cz","h1a3cz","energyz","hnr05z","hnr15z","hnr25z","hnr35z","cppz","shrz","durationz","norm.soe","H1c_resid"
69,"01","f3","bxhillu7",2,"i","modal","H",171,-0.574,0.469,1.043,-4.577,5.621,8.367,22.39,12.214,16.95,13.819,18.221,0,34.808,49.059,51.377,49.815,232.636,361.233,2131.2,144.458,188.895,-1.08092190762393,0.078,-11.745,-16.481,-13.35,0.21229128372275,0.870444526612962,0.326370483660481,0.227563227417022,-0.0691365827192575,0.178045487256804,-0.72684834482421,0.536335967620389,0.372220270959124,0.212931409226282,-0.123553509152873,0.155778903165641,-0.0544630823858789,-0.107157739161515,0.241027399084697,0.648524155363911,0.569837236828007,0.452970696437598,-0.053804705957123,-0.549154988675329,1.11079223943932,0.835726618861831,0.281358778383254
69,"02","f3","bxhillu7",2,"i","modal","H",171,2.849,1.118,-1.731,-7.733,6.003,12.553,15.202,22.886,19.183,13.258,18.739,0,36.673,48.803,49.335,48.347,230.696,340.815,2200.844,137.199,221.86,-1.06048074738138,0.082,-21.768,-18.065,-12.14,0.377748421687392,0.418819419979903,-0.130883763327599,-0.940501911039792,-0.270714856727914,0.343339678054837,-0.175650094736435,0.602535778364771,0.960260319116655,-0.518776594799195,1.05376758233646,0.40858233662164,-0.119384442232326,-0.0426726744755394,0.434042187285711,0.623463577537653,0.371426716424331,0.296803586166294,0.0734737300788881,-0.549154988675329,1.11079223943932,0.849563935824431,0.405252685397607
69,"03","f3","bxhillu7",2,"i","modal","H",171,-0.914,0.1,1.014,-5.48,6.494,9.958,19.732,13.877,16.54,9.678,18.561,0,35.779,47.609,48.808,48.043,227.032,275.129,2246.65,101.63,251.596,-1.01322826573376,0.092,-13.777,-16.44,-9.578,0.118217810827599,0.865723139413121,0.195540133524158,-0.00924295449899581,-0.0639189632531242,0.693326220885054,-0.781597805832052,0.687625063902707,0.595720442153255,-0.0576417508599338,0.0599064772739223,0.10936179267887,-0.533677612018918,0.106393195536972,0.341519280770051,0.506579476269871,0.320220867133079,0.264463803112835,0.029737124645664,-0.549154988675329,1.11079223943932,0.881433341438447,0.0496430954392129
69,"04","f3","bxhillu7",2,"i","modal","H",171,-4.286,-0.703,3.582,-1.666,5.248,9.301,23.198,2.878,13.582,7.316,19.142,0,38.415,52.251,53.444,51.487,225.847,250.183,2234.609,51.466,334.714,-0.882728704344236,0.111,-3.581,-14.285,-8.019,-0.0865003429252631,1.28381011628179,0.748128124022428,1.17898334019378,0.21032420624729,0.906296174152934,-1.32458363676865,0.47169583828098,0.50342653110703,0.29518239242781,-1.15348882682008,-0.225520677613492,-0.807018524598787,0.518075925765746,0.61432731385202,0.960998235135066,0.770676877217035,0.630839503231619,0.172495370469838,-0.549154988675329,1.11079223943932,0.933512813444709,-0.420421219910437
69,"05","f3","bxhillu7",2,"i","modal","H",171,-4.273,0.061,4.335,0.269,4.065,10.387,23.744,0.867,13.918,9.775,20.529,0,37.131,51.559,53.618,51.744,222.345,249.899,2219.133,64.173,318.485,-0.906578314837765,0.117,-0.806,-13.857,-9.713,0.108275086050063,1.40640337702249,1.02847887431455,1.50237760929661,0.264791063113266,0.674884307035687,-1.32249027502423,0.26668438249406,0.655985416032753,0.350762883551615,-1.37533971840414,-0.18748128950726,-0.522452350155985,0.442838333713138,0.481442065567783,0.893256360698462,0.787583552315096,0.658179385615628,0.513296897075914,-0.549154988675329,1.11079223943932,0.948132585164972,-0.177152121434206
69,"06","f3","bxhillu7",2,"i","modal","H",171,-2.205,-0.248,1.957,-3.141,5.098,9.147,23.641,8.624,16.163,9.426,20.347,0,36.965,51.19,53.012,50.842,215.489,303.845,2384.934,130.381,415.467,-1.1249387366083,0.084,-8.873,-16.411,-9.674,0.02949811281266,1.01924962663553,0.534424063722232,0.562261728629031,-0.0602284519234203,0.680211971036615,-0.989484729835358,0.445701148198108,0.48179295074003,0.340277919108846,-0.519597616953352,0.0666806935239617,-0.562840147992723,-0.246016200748309,0.464262197020133,0.857133887191082,0.728701683870126,0.562223845108327,0.468577446576775,-0.549154988675329,1.11079223943932,0.856234458472169,0.188065499214592
69,"07","f3","bxhillu7",2,"i","modal","H",171,1.25,0.492,-0.758,-7.362,6.604,6.763,23.214,20.192,16.694,16.943,16.694,0,38.456,51.132,52.708,50.043,212.663,295.524,2500.965,114.052,474.011,-1.08618614761628,0.092,-19.7,-16.203,-16.451,0.218154941924887,0.577230100857324,-0.0771317590080247,-0.699500344011089,-0.0337585775586469,-0.245572104201628,-0.433133589299786,0.706687836630147,0.146893888435311,0.296811124768435,0.75656902344663,0.12679651222756,0.307059784210019,-0.123764666185311,0.618570534396922,0.851456100027321,0.699163584848227,0.477225533727692,-0.429005809870229,-0.549154988675329,1.11079223943932,0.881433341438447,0.297926272374746
69,"08","f3","bxhillu7",2,"i","modal","H",171,0.083,1.082,0.999,-5.68,6.678,5.32,24.908,14.62,16.54,18.687,17.267,0,31.329,46.169,50.079,49.135,213.639,299.98,2583.218,100.785,397.404,-0.987162775294828,0.108,-13.538,-15.458,-17.605,0.368570521892743,0.863281042585617,0.166563311788538,0.0186097411102207,0.0610493859113337,-0.403216315921405,-0.621053062817879,0.719511883737697,-0.0558155691593657,0.469253161332035,0.141873266158534,0.10936179267887,0.508883049044605,0.188621152124659,-0.119025388127812,0.365613725997169,0.443717327188452,0.380631708028547,-0.288213254177885,-0.549154988675329,1.11079223943932,0.925906498732222,0.246996564480371
69,"09","f3","bxhillu7",2,"i","modal","H",171,3.944,2.259,-1.685,-7.017,5.332,6.708,21.424,19.547,22.292,23.037,16.03,0,27.306,45.085,49.549,48.685,216.312,344.779,2350.174,191.931,452.552,-1.11350927482752,0.086,-17.287,-20.032,-20.778,0.668636856845568,0.426308516917581,-0.0271467415140806,-0.418293002985818,-0.521033332090937,-0.836669594766166,0.000675375274115313,0.486252864727388,0.139167609732811,0.114596694161088,0.685413466474121,0.760559889068887,1.01228396764005,-0.209960048675023,-0.535378467448285,0.259497841764108,0.392219983498957,0.332760318640204,-0.592158090812142,-0.549154988675329,1.11079223943932,0.862749838534997,0.803964595693473
69,"10","f3","bxhillu7",2,"i","modal","H",171,4.512,0.781,-3.731,-8.716,4.985,8.737,17.166,20.581,24.34,20.03,15.195,0,28.779,45.309,49.223,47.924,213.041,296.838,2301.002,119.139,396.309,-1.36653154442041,0.042,-19.8,-23.559,-19.249,0.29183308194304,0.0932065096460461,-0.273304842158171,-0.711154191546326,-0.969875865189759,-0.627797844575923,0.0921391807225102,0.42611848166901,0.424197054957759,-0.31884969998756,0.799482995016097,0.992419016573538,0.664300849889129,-1.00816118931924,-0.382933007383891,0.281425847362084,0.360544258889947,0.251804480141251,-0.797326998321928,-0.549154988675329,1.11079223943932,0.665326796674173,0.941633722616148
690,"01","f6","yich",3,"i","modal","L",75,0.679,-0.759,-1.437,-7.693,6.256,2.705,23.897,12.134,25.443,9.741,14.576,0,28.49,43.589,48.254,47.843,213.024,252.437,1656.31,70.845,824.847,-1.2839966563652,0.039,-12.893,-26.201,-10.5,0.634101711784595,1.25980682869123,0.208653463830504,0.366745463336045,-0.595582592593863,0.726230053310978,-0.688682733735855,0.772403517388477,-0.694302382428622,0.349982665159838,-0.0808290215577911,0.914303418243404,-0.339262779126078,0.591772806670215,0.456362903035603,0.756525381342786,0.795672267487176,0.673810247009992,0.060097515985333,-0.803139598474281,-0.497448933142368,0.749775153547578,0.252680215915579
690,"02","f6","yich",3,"i","modal","L",75,0.679,-0.759,-1.437,-7.693,6.256,2.705,23.897,12.134,25.443,9.741,14.576,0,28.49,43.589,48.254,47.843,203.91,298.515,1816.987,85.861,576.356,-1.49485002168009,0.057,-12.893,-26.201,-10.5,0.634101711784595,1.25980682869123,0.208653463830504,0.366745463336045,-0.595582592593863,0.726230053310978,-0.688682733735855,0.772403517388477,-0.694302382428622,0.349982665159838,-0.0808290215577911,0.914303418243404,-0.339262779126078,0.0365508926614201,0.456362903035603,0.756525381342786,0.795672267487176,0.673810247009992,0.060097515985333,-0.803139598474281,-0.497448933142368,0.825296494388943,0.610543183921999
690,"03","f6","yich",3,"i","modal","L",75,0.679,-0.759,-1.437,-7.693,6.256,2.705,23.897,12.134,25.443,9.741,14.576,0,28.49,43.589,48.254,47.843,196.117,277.941,1812.548,79.58,540.949,-1.45593195564972,0.066,-12.893,-26.201,-10.5,0.634101711784595,1.25980682869123,0.208653463830504,0.366745463336045,-0.595582592593863,0.726230053310978,-0.688682733735855,0.772403517388477,-0.694302382428622,0.349982665159838,-0.0808290215577911,0.914303418243404,-0.339262779126078,0.139030466931588,0.456362903035603,0.756525381342786,0.795672267487176,0.673810247009992,0.060097515985333,-0.803139598474281,-0.497448933142368,0.854615634243183,0.54449095564526
690,"04","f6","yich",3,"i","modal","L",75,0.679,-0.759,-1.437,-7.693,6.256,2.705,23.897,12.134,25.443,9.741,14.576,0,28.49,43.589,48.254,47.843,195.211,270.922,1783.613,84.71,873.963,-1.36653154442041,0.08,-12.893,-26.201,-10.5,0.634101711784595,1.25980682869123,0.208653463830504,0.366745463336045,-0.595582592593863,0.726230053310978,-0.688682733735855,0.772403517388477,-0.694302382428622,0.349982665159838,-0.0808290215577911,0.914303418243404,-0.339262779126078,0.374440830725319,0.456362903035603,0.756525381342786,0.795672267487176,0.673810247009992,0.060097515985333,-0.803139598474281,-0.497448933142368,0.893184185248192,0.392759459893526
690,"05","f6","yich",3,"i","modal","L",75,2.131,-1.608,-3.74,-10.602,6.863,5.595,15.641,17.094,25.147,11.779,12.424,0,26.681,41.595,46.092,46.285,194.175,270.799,1595.334,89.303,1131.311,-1.27572413039921,0.084,-18.702,-26.756,-13.387,0.439928276139202,0.817314728221753,-0.212265938801235,-0.235716449853204,-0.667677898313251,0.354780498143424,-0.424371431390993,0.864069112026818,-0.300372353963206,-0.550872916310121,0.444140699200944,0.877524573999912,-0.098510996163096,0.613556133171383,0.254089988074729,0.589124459842216,0.624828614074786,0.549454292829906,-0.426644406682054,-0.803139598474281,-0.497448933142368,0.902981398396892,0.0444665457656143
690,"06","f6","yich",3,"i","modal","L",75,1.481,-0.825,-2.307,-9.4,7.093,2.826,20.765,16.546,26.121,10.176,13.972,0,28.689,43.118,47.757,47.481,192.027,258.098,1508.417,74.681,868.396,-1.20065945054642,0.091,-17.371,-26.947,-11.001,0.619006957070112,1.09264741600845,-0.0383418679991206,-0.0976760287041433,-0.69248907559686,0.661769981562123,-0.542692606683115,0.898802368644311,-0.677809118261039,0.00823367277079834,0.386140012310664,0.998546852017347,-0.287875622311114,0.811217456527939,0.478614041828978,0.716983839704487,0.756398772692561,0.64491624481924,-0.0765159232763315,-0.803139598474281,-0.497448933142368,0.919066282007575,0.0961445134830807
690,"07","f6","yich",3,"i","modal","L",75,0.556,-0.362,-0.918,-7.635,6.717,0.77,26.457,12.949,26.425,8.942,15.378,0,30.107,45.167,49.842,48.969,191.747,229.525,1526.146,55.887,902.683,-1.18045606445813,0.105,-13.311,-26.787,-9.305,0.724898948476256,1.35952606453302,0.217045806681188,0.323393926115679,-0.671704843317397,0.879982120656051,-0.711072740752672,0.84202104478267,-0.958058301141625,0.629317729181531,0.00543112409107346,1.03631971907823,-0.433649763712644,0.864417284174252,0.637167382577745,0.889002138678744,0.921157800150856,0.763684961006639,0.24149483103145,-0.803139598474281,-0.497448933142368,0.947857149126472,0.167747065408207
690,"08","f6","yich",3,"i","modal","L",75,-0.559,-0.39,0.169,-5.302,5.471,1.719,29.093,6.782,25.053,8.777,15.889,0,28.446,44.146,48.935,48.352,189.815,208.644,1613.002,39.819,862.822,-1.20065945054642,0.105,-7.172,-25.443,-9.167,0.718495113142839,1.56837926175852,0.554620563071648,0.960080737110479,-0.497117292169907,0.897737589521005,-0.914039064523003,0.653857402411381,-0.828702039199175,0.916945552916368,-0.647288284763587,0.86584480589556,-0.453141443883838,0.811217456527939,0.451443053252144,0.803286822303578,0.849485647678591,0.714437448985385,0.357073419545871,-0.803139598474281,-0.497448933142368,0.947857149126472,0.195632669555808
690,"09","f6","yich",3,"i","modal","L",75,-0.945,-0.646,0.299,-3.653,3.952,3.366,29.488,2.933,23.198,8.748,15.734,0,27.61,43.412,48.225,47.886,189.836,204.862,1690.032,56.214,583.042,-1.25963731050576,0.094,-3.579,-23.844,-9.394,0.659945761523027,1.59335710503296,0.793223552050588,1.33271727594487,-0.289404870827022,0.868531129866335,-0.984303639388786,0.424466894576721,-0.604202815364386,0.96004608037284,-1.05466902169915,0.635355765112869,-0.456567254338169,0.655916163414296,0.357965907366411,0.741665821109285,0.793380655114855,0.677242407491214,0.322015334967133,-0.803139598474281,-0.497448933142368,0.925588322445384,0.23718127928556
