Row,Filename,Language,Sex,Phonation,Tone,Vowel,Lg_phon,Lg_speaker,H1c_means002,H2c_means002,H4c_means002,A1c_means002,A2c_means002,A3c_means002,H1H2c_means002,H2H4c_means002,H1A1c_means002,H1A2c_means002,H1A3c_means002,H42Kc_means002,H2KH5Kc_means002,CPP_means002,Energy_means002,HNR05_means002,HNR15_means002,HNR25_means002,HNR35_means002,SHR_means002,strF0_means002,soe_means002
80,Maz_F6_nta33M.mat,Mz,F,M,33,a,MzM,Mz_F6,0.685172872,0.101897457,0.184486282,0.243431177,0.093444341,0.467391651,0.782227554,0.654322602,0.7682397,0.783876732,0.469033068,0.519091702,0.591974547,0.588863403,0.115560949,0.764052089,0.80772659,0.88392703,0.901430228,0,0.497524822,0.824074074
81,Maz_F6_ntae55M.mat,Mz,F,M,55,A,MzM,Mz_F6,0.523825355,0.29430763,0.326883778,0.440125392,0.180891942,0.24734509,0.537971763,0.625167511,0.577617978,0.635085472,0.577867511,0.802329835,0.130153886,0.855651349,0.176240561,0.845890127,0.921257035,0.965039995,0.996392217,0,0.820325829,0.722222222
82,Maz_F6_tae33M.mat,Mz,F,M,33,A,MzM,Mz_F6,0.731161348,0.517884538,0.575546763,0.750014249,0.779750815,0.387760309,0.582864261,0.528713842,0.526801498,0.414444182,0.559833024,0.772531585,0.231218752,1,0.553532902,0.688379552,0.696717345,0.741037003,0.75769875,0,0.656118025,1
83,Maz_M1_bae55C.mat,Mz,M,C,55,A,MzC,Mz_M1,0.004768786,0,0.49247545,0.17579981,0.085839463,0,0.286634649,0.136768071,0.305915156,0.624982907,0.729179064,0.988452909,0.237715343,0.355604036,0,1,0.98260279,1,1,0,1,1
84,Maz_M1_chatae11M.mat,Mz,M,M,11,A,MzM,Mz_M1,0.944147399,0.626711397,0.556561663,0.567120684,0.492373431,0.050904871,1,0.637318871,0.985461064,1,1,0.931921414,0.374783212,0.362421598,0.163887856,0.047595561,0.132124758,0.304309265,0.404358615,0.166449935,0,0.923076923
85,Maz_M1_ja33C.mat,Mz,M,C,33,a,MzC,Mz_M1,0.282080925,0.328769607,0.213556944,0.352549889,0.280452185,0.555876172,0.311584866,0.814591984,0.410276837,0.641392042,0.398686121,0.306627264,0.453578448,0.660212708,0.023707261,0.935339088,0.840708427,0.861227045,0.79528536,0.901170351,0.275935552,0.333333333
86,Maz_M1_jae33C.mat,Mz,M,C,33,A,MzC,Mz_M1,0.075794798,0.154683108,0.162989415,0.35654102,0.633491995,0.076686636,0.202178751,0.719091602,0.119697271,0,0.694404113,0.568598479,0.261128454,0.518407418,0.012986574,0.922959309,1,0.872547997,0.864009062,1,0.290877288,0.461538462
87,Maz_M1_ka2M.mat,Mz,M,M,33,a,MzM,Mz_M1,1,1,0.950197679,1,1,0.405325722,0.608293311,0.463181086,0.381995618,0.41118556,0.749434699,0.465276638,0.859579142,1,1,0.50081381,0.367953607,0.422422788,0.334070558,0.685305592,0.38332389,0.512820513
88,Maz_M1_kikae33M.mat,Mz,M,M,33,A,MzM,Mz_M1,0.353179191,0.475111071,0.177018237,0.039721254,0.75751839,0.208951479,0.237671313,1,1,0.105565431,0.685383096,0.537186012,0.245808764,0.435778566,0.058574859,0.275363748,0.357139125,0.283336811,0.245873341,0.302990897,0.263149467,0
89,Maz_M1_ndae11C.mat,Mz,M,C,11,A,MzC,Mz_M1,0.076878613,0.14081059,0.097691621,0.089325309,0.15766984,0.123827745,0.221740658,0.792983645,0.541226847,0.602488719,0.658962702,0.571936737,0,0,0.009638473,0,0,0,0.076653361,0.084525358,0.0801286,0.230769231
90,Maz_M1_ndae33C.mat,Mz,M,C,33,A,MzC,Mz_M1,0.001300578,0.15840058,0.000127535,0.155210643,0.128569883,0.023680331,0.076373433,0.939157699,0.333499303,0.567687679,0.710065932,0.733596016,0.283096312,0.497954731,3.38E-05,0.919605425,0.868188705,0.888772955,0.896752616,0.737321196,0.528491538,0.384615385
91,Maz_M1_nka33C.mat,Mz,M,C,33,a,MzC,Mz_M1,0.095014451,0.206365038,0.224142329,0,0.026070965,1,0.166451915,0.686128294,0.706632145,0.785929167,0,0,1,0.4560949,0.011701444,0.866239211,0.697873674,0.839211185,0.788164851,0.494148244,0.414315981,1
92,Maz_M1_nta33M.mat,Mz,M,M,33,a,MzM,Mz_M1,0.861199422,0.920391695,0.601517664,0.651884701,0.86683254,0.392842581,0.486119246,0.852046437,0.737900817,0.448174484,0.713184014,0.369506923,0.727425136,0.713935097,0.647231898,0.475215783,0.328770702,0.460976628,0.394487,0,0.386354118,0.846153846
93,Maz_M1_ntae55M.mat,Mz,M,M,55,A,MzM,Mz_M1,0.734031792,0.715114698,0.934765974,0.656255939,0.903504976,0.577549164,0.545039241,0.2174392,0.555765784,0.281485027,0.53112132,0.593717507,0.757775465,0.319880011,0.724576414,0.027225647,0.000783658,0.072829716,0,0.159947984,0.805621936,0.820512821
94,Maz_M1_tae33M.mat,Mz,M,M,33,A,MzM,Mz_M1,0.499421965,0.312358328,0.81501084,0.326195755,0.905398096,0.886146222,0.685135293,0,0.751244772,0.057090113,0.2196463,0.509987413,0.95051451,0.397463867,0.131252325,0.364882861,0.331905334,0.33086394,0.398316971,0,0.281885147,0.871794872
95,Maz_M1_wa11M.mat,Mz,M,M,11,a,MzM,Mz_M1,0,0.159307281,0,0.170034843,0.13565556,0.034657968,0.07321073,0.940089823,0.3084047,0.557500342,0.701306738,0.703606414,0.301942421,0.526861194,0.000608746,0.940419236,0.88835484,0.914232053,0.918923293,0.741222367,0.52909512,0.384615385
96,Maz_M1_wa33C.mat,Mz,M,C,33,a,MzC,Mz_M1,0.20599711,0.370024481,0.300663181,0.159075071,0,0.253708873,0.134942017,0.737564613,0.609539932,0.923902639,0.602932426,0.337875554,0.333911435,0.819607308,0.024214549,0.749642417,0.656078575,0.870722037,0.863955119,0.323797139,0.248971447,0.307692308
97,Maz_M1_wae55C.mat,Mz,M,C,55,A,MzC,Mz_M1,0.298049133,0.589990026,1,0.627557808,0.573074427,0.223285136,0,0.01372765,0,0.286681253,0.656368267,1,0.650132963,0.468911917,0.125131049,0.763896424,0.749281647,0.728662354,0.739777754,0,0.834729374,0.666666667
98,Maz_M2_bae55C.mat,Mz,M,C,55,A,MzC,Mz_M2,0.136117021,0.238576879,0.008745142,0.493254563,0.740491356,0.357222522,0.491590494,0.687560739,0.348228258,0.161501682,0.470581178,0.300074217,0.595634862,0,0.186501901,0.110333916,0.183990346,0.226227193,0.305286638,1,0.85517405,0.425531915
99,Maz_M2_chatae11M.mat,Mz,M,M,11,A,MzM,Mz_M2,0.436861702,0,0.289838978,0.011418746,0.355732484,0.228674222,1,0.27824344,0.811675609,0.577976507,0.69199021,0.816891792,0.393009881,0.024705882,0,0.269298026,0.554947707,0.488536286,0.513004684,0.125628141,0,0.361702128
100,Maz_M2_ja33C.mat,Mz,M,C,33,a,MzC,Mz_M2,0.188670213,0.633572886,0,0.706727802,0.828252957,1,0.280560634,0.965621963,0.240582383,0.133728824,0.065580458,0,0.866597847,0.605882353,0.751711027,0,0,0.054029951,0.06312737,0.361809045,0.505663286,0.191489362
101,Maz_M2_jae33C.mat,Mz,M,C,33,A,MzC,Mz_M2,0.230851064,0.807825393,1,1,1,0.80046771,0.209140768,0.209791059,0.076794098,0.04571749,0.217689687,0.689297907,0.587759917,0.569542484,0.692965779,0.422141727,0.731295253,0.584853777,0.574749052,0.584589615,0.419261104,0.276595745
102,Maz_M2_ka33M.mat,Mz,M,M,33,a,MzM,Mz_M2,0.469521277,0.273622571,0.821835092,0.51296182,0.910600546,0.636949092,0.849542962,0,0.510954617,0.236143085,0.434419542,0.33237346,1,0.299869281,0.220342205,0.595136981,0.691069992,0.721526513,0.805308945,0,0.654747079,1
103,Maz_M2_kikae33M.mat,Mz,M,M,33,A,MzM,Mz_M2,0.781542553,0.659746251,0.072667962,0,0,0,0.94174284,0.91994655,1,1,1,1,0,0.152941176,0.249619772,0.319510367,0.740466613,0.672847534,0.690742806,0,0.310324379,0.617021277
104,Maz_M2_ndae11B.mat,Mz,M,B,11,A,MzB,Mz_M2,1,1,0.39693226,0.481439027,0.526797088,0.516747616,0.958318099,0.869169096,0.809607646,0.779469925,0.753899314,0.714294196,0.163840142,0.231633987,0.921673004,0.257515197,0.480772325,0.411727546,0.34360919,0,0.175615252,0.723404255
105,Maz_M2_ndae11C.mat,Mz,M,C,11,A,MzC,Mz_M2,0.052606383,0.815011978,0.819197668,0.973503218,0.918016379,0.468537507,0,0.372934888,0,0,0.358664875,0.544010687,0.641203362,0.556470588,0.941634981,0.422474811,0.548994368,0.475753409,0.48855677,0.450586265,0.307798138,0.085106383
106,Maz_M2_ndae33C.mat,Mz,M,C,33,A,MzC,Mz_M2,0.232234043,0.690444504,0.559342032,0.707256856,0.853321201,0.60827487,0.29134674,0.515063168,0.263106416,0.141638628,0.346499016,0.415644946,0.539300988,0.511111111,0.64486692,0.092805396,0.09847144,0.124930326,0.186749944,0.681742044,0.497052719,0.14893617
107,Maz_M2_nta33M.mat,Mz,M,M,33,a,MzM,Mz_M2,0.186648936,0.879779966,0.153317601,0.66585839,0.512283894,0.811009174,0.109079829,1,0.265369998,0.337583378,0.190694438,0.187412795,0.782627931,1,0.489543726,1,1,1,1,0,0.518436814,0
108,Maz_M2_tae33M.mat,Mz,M,M,33,A,MzM,Mz_M2,0.58106383,0.282761068,0.13832593,0.427387356,0.015923567,0.164705882,0.970993297,0.604409621,0.623742455,0.878401511,0.799683256,0.746326258,0.244329745,0.237124183,0.208555133,0.420309768,0.633226066,0.652484114,0.707338836,0,0.62117061,1
109,Maz_M2_wa33C.mat,Mz,M,C,33,a,MzC,Mz_M2,0,0.387454529,0.27040533,0.840093466,0.868653321,0.970714157,0.233394272,0.560495627,0.056896937,0.002862877,0,0.091286923,0.780179914,0.358039216,1,0.270880173,0.160860821,0.275575044,0.361186705,0.64321608,0.533677282,0.106382979
110,Maz_M2_wae55C.mat,Mz,M,C,55,A,MzC,Mz_M2,0.196010638,0.436252329,0.551846197,0.554051671,0.921201092,0.769598849,0.424436319,0.3476069,0.341186005,0.07750428,0.222560829,0.303102271,0.466951777,0.004444444,0.629847909,0.006911483,0.036765889,0,0,0.889447236,1,0.553191489
111,Maz_M3_bae55C.mat,Mz,M,C,55,A,MzC,Mz_M3,0.391818765,0.256081417,0.329529244,0.476936937,0.671749036,0.621403987,0.399146702,0.430792201,0.385496451,0.241312226,0.211020076,0.393191437,0.542847744,0.116137416,0.092195362,0,0,0,0,0.597484277,1,0.202380952
112,Maz_M3_dae11M.mat,Mz,M,M,11,A,MzM,Mz_M3,0.600797946,0.488168128,0.560520685,0.232672673,0,0.268069355,0.514145061,0.269497629,0.991497435,1,0.83626243,1,0.221009924,0.39121254,0.03609125,0.478780965,0.511688759,0.543890824,0.594936193,0,0.032907201,0.571428571
113,Maz_M3_ja33C.mat,Mz,M,C,33,a,MzC,Mz_M3,0.439695497,0.56420652,0,0.156336336,0.523396425,0.85349698,0.223301608,1,0.833954044,0.410299447,0.052786291,0,1,0.215463331,0.062043658,0.206388527,0.156378034,0.155839079,0.183797448,0.21802935,0.460213373,0.214285714
114,Maz_M3_jae33C.mat,Mz,M,C,33,A,MzC,Mz_M3,0.377877648,0.413867284,0.147503566,0.497417417,0.079039607,0.42859926,0.254020348,0.738626383,0.340172862,0.745756246,0.377697167,0.663186185,0,0.577682125,0.020996482,0.508050847,0.580512997,0.63252541,0.633179761,1,0.607762347,0.107142857
115,Maz_M3_ka33M.mat,Mz,M,M,33,a,MzM,Mz_M3,1,0.595978818,0.624286733,0.748228228,0.54022082,0.663354763,1,0.248199543,1,0.861720389,1,0.485774304,0.614342892,0.369284496,0.549162032,0.377216428,0.301876399,0.342241808,0.315733681,0.507337526,0.516701922,0.880952381
116,Maz_M3_kikae33M.mat,Mz,M,M,33,A,MzM,Mz_M3,0.688388517,0.524408406,0.583166904,0.898978979,0.733394672,0.747905708,0.610764687,0.260846654,0.346075469,0.43433149,0.4935268,0.611782151,0.485881901,0.407293105,0.160140733,0.239341591,0.301945257,0.336982017,0.305092347,0.672955975,0.262273522,0.226190476
117,Maz_M3_ndae11C.mat,Mz,M,C,11,A,MzC,Mz_M3,0,0,0.062624822,0,0.161803365,0,0.041549065,0.623441068,0.343124166,0.35941255,0.275064107,0.40746347,0.563079116,0,0,0.056584094,0.125804786,0.163693226,0.153545073,0.549266247,0,0
118,Maz_M3_ndae33C.mat,Mz,M,C,33,A,MzC,Mz_M3,0.329588187,0.210656958,0.210199715,0.496636637,0.56466877,0.396454315,0.34604529,0.553574565,0.267092966,0.28273889,0.342673088,0.448178926,0.374198147,0.382603752,0.048046003,0.399706649,0.387330005,0.363280972,0.339340319,0.662473795,0.680217051,0.154761905
119,Maz_M3_nka33C.mat,Mz,M,C,33,a,MzC,Mz_M3,0.232000367,0.221992388,0.07296719,0.173093093,0.232562215,0.518280408,0.197440105,0.728570174,0.496100063,0.490787717,0.092313466,0.156559884,0.649597017,0.316575977,0.016040555,0.414015645,0.361129282,0.460196176,0.504301382,0.4360587,0.719295503,0.166666667
120,Maz_M3_nta33M.mat,Mz,M,M,33,a,MzM,Mz_M3,0.87306246,1,1,1,0.465299685,1,0.497801116,0,0.51092685,0.821361816,0.502658077,0.774736647,0.51905258,0.833346869,1,0.31678618,0.145670511,0.275392707,0.274839972,0,0.404074313,0.571428571
121,Maz_M3_ntae55M.mat,Mz,M,M,55,A,MzM,Mz_M3,0.851646336,0.613188814,0.653673324,0.974594595,0.541009464,0.79927268,0.77400722,0.221148779,0.507835008,0.737631127,0.666770905,0.732661951,0.193541313,0.692601316,0.420232285,0.423956975,0.341297986,0.428601891,0.401598239,0,0.902575186,1
122,Maz_M3_tae33M.mat,Mz,M,M,33,A,MzM,Mz_M3,0.664404292,0.613106073,0.624928673,0.754834835,0.471302138,0.467497889,0.506137184,0.25649921,0.478040897,0.642609193,0.731002564,0.797040561,0.127364439,0.57532689,0.248969092,0.402672751,0.365811672,0.374546876,0.318873079,0,0.406585119,0.464285714
123,Maz_M3_wa33C.mat,Mz,M,C,33,a,MzC,Mz_M3,0.399064478,0.772298527,0.410948645,0.521981982,0.321547494,0.524709397,0,0.604470402,0.343897126,0.552241083,0.313965852,0.39893732,0.731673886,0.605457646,0.083002308,0.592307692,0.500395937,0.628509489,0.698169364,0.57442348,0.498583648,0.178571429
124,Maz_M3_wae55C.mat,Mz,M,C,55,A,MzC,Mz_M3,0.445336146,0.792321695,0.766833096,0.876516517,1,0.916228327,0.050344601,0.176883892,0,0,0,0.664236508,0.463786392,1,0.18454205,1,1,1,1,0.626834382,0.908277384,0.416666667
125,Maz_M4_ba11C.mat,Mz,M,C,11,a,MzC,Mz_M4,0,0.033971009,0.028995513,0.16843061,0.166634022,0.148279427,0.342197996,0.743321596,0.578694065,0.621064138,0.562601841,0.341384248,0.449448507,0.223732419,0,0.315596867,0.451859689,0.706821589,0.840724522,NA,0.262125647,0.219512195
126,Maz_M4_ba33C.mat,Mz,M,C,33,a,MzC,Mz_M4,0.238332917,0.299773198,0.279162352,0.371421275,0.198903144,0.355782012,0.308281026,0.598263218,0.514370691,0.703191464,0.482098031,0.621193317,0.227537489,0.926368042,0.219364283,1,0.997151461,1,0.954179936,NA,0.802945173,0
127,Maz_M4_chatae11M.mat,Mz,M,M,11,A,MzM,Mz_M4,0.786673322,0.771915985,0.39353354,0.389524161,0.277641759,0.20129966,0.385970708,0.72018215,0.794186832,0.887882893,0.862223103,0.954876691,0.055446772,0.372296419,0.542659975,0.175473908,0.247822902,0.27053973,0.307444268,NA,0.116082162,0.097560976
128,Maz_M4_ja33B.mat,Mz,M,B,33,a,MzB,Mz_M4,0.719940105,0.512622029,0.385203084,0.165110802,0.129370287,0.237655688,0.601861029,0.590558894,0.971853454,1,0.800259832,0.954399364,0.075746685,0.520860418,0.299665412,0.669399107,0.681696102,0.621176912,0.593192675,NA,0.53363299,0.365853659
129,Maz_M4_jae11B.mat,Mz,M,B,11,A,MzB,Mz_M4,1,0.43274825,0.411506156,0.3639588,0.324429537,0.265495003,1,0.517407535,0.934081384,0.943988974,0.898907826,1,0,0,0.856754496,0,0,0,0,NA,0.100454712,0.512195122
130,Maz_M4_jae11M.mat,Mz,M,M,11,A,MzM,Mz_M4,0.900723733,0.869983236,0.458313198,0.407173056,0.513612771,0.442992173,0.402213413,0.698339996,0.839151007,0.713124688,0.696327124,0.804232299,0.225653737,0.29878265,0.823295692,0.092841982,0.194026207,0.116941529,0.087221338,NA,0.211950557,0.536585366
131,Maz_M4_ka33M.mat,Mz,M,M,33,a,MzM,Mz_M4,0.613825805,0.451286855,0.60457945,0.66685583,0.837650573,0.726037513,0.553298095,0.30526065,0.43628498,0.262018488,0.316554366,0.511694511,0.651034825,0.363314029,0.439355918,0.546988216,0.630381704,0.559595202,0.541600318,NA,0.615677102,0.512195122
132,Maz_M4_nda33M.mat,Mz,M,M,33,a,MzM,Mz_M4,0.394459696,0.730105512,1,1,1,0.912199084,0,0,0,0,0.053265513,0.854001591,0.850092948,0.524997045,0.301756587,0.49893874,0.528973712,0.59017991,0.621656051,NA,0.607301521,0.56097561
133,Maz_M4_ndae1B.mat,Mz,M,B,11,A,MzB,Mz_M4,0.935812328,0.709298886,0.394960304,0.309678518,0.284521594,0.120833949,0.620361194,0.684943475,0.951007165,0.952187448,1,0.942848051,0.08652869,0.404443919,0.572145546,0.193661714,0.243997721,0.213605697,0.239052548,NA,0,0.365853659
134,Maz_M4_ndae33C.mat,Mz,M,C,33,A,MzC,Mz_M4,0.450860993,0.449857016,0,0,0,0,0.375178945,1,0.983452751,0.997457285,0.894151583,0.619952267,0.105366216,0.45254698,0.078419072,0.65911586,0.892976316,0.952098951,1,NA,0.43602676,0.512195122
135,Maz_M4_ndae33M.mat,Mz,M,M,33,A,MzM,Mz_M4,0.936011979,1,0.41343919,0.25837755,0.352487513,0.276005514,0.295947583,0.819782373,1,0.886314489,0.861276258,0.90230708,0.057826249,0.462120317,1,0.390068067,0.413119557,0.317391304,0.274800955,NA,0.353851983,0.170731707
136,Maz_M4_nta33M.mat,Mz,M,M,33,a,MzM,Mz_M4,0.554180185,0.303618972,0.26162697,0.354651988,0.328861032,0.313912273,0.652406123,0.620502502,0.701446532,0.727454195,0.658915753,0.598536197,0.258792911,0.734192176,0.284399833,0.981446242,0.952185236,0.889730135,0.863335987,NA,0.716014216,1
137,Maz_M4_ntae55M.mat,Mz,M,M,55,A,MzM,Mz_M4,0.451859246,0,0.610309516,0.554861958,0.898344922,1,0.878537606,0.056313044,0.455211572,0.125971341,0,0,1,1,0.694061062,0.946644222,1,0.895089955,0.878224522,NA,1,0.463414634
138,Maz_M4_tae33M.mat,Mz,M,M,33,A,MzM,Mz_M4,0.696181682,0.536781383,0.370682315,0.403257384,0.319092156,0.361320337,0.548673054,0.620237749,0.732053535,0.804543618,0.679151803,0.821670644,0.124104598,0.614111807,0.54475115,0.700358633,0.697200293,0.555509745,0.47388535,NA,0.522239063,0.414634146
139,Maz_M6_ba11C.mat,Mz,M,C,11,a,MzC,Mz_M6,0,0,0,0.217380607,0.301165185,0.04564087,0,0.942001163,0.552321354,0.405196241,0.665251742,0.288755645,0.338290427,0.528634361,0.023061825,0.762447044,0.559725883,0.539259928,0.55834233,1,0.168333364,0.426966292
140,Maz_M6_ba33C.mat,Mz,M,C,33,a,MzC,Mz_M6,0.522185468,0.542851243,0.381986424,0.557906651,0.532058493,0.349888033,0.1821572,0.742757417,0.430696926,0.359841007,0.525600666,0.208606884,0.382629343,0.46244211,0.850834151,0.110148082,0,0.031024368,0,0.702337023,0.243123727,0.08988764
141,Maz_M6_bae55C.mat,Mz,M,C,55,A,MzC,Mz_M6,0.067297821,0.061334068,0.234473675,0.43183328,0.427807373,0.108266596,0.041594951,0.589877836,0.356668052,0.279212404,0.622215001,0.586884748,0.148012997,0.824353327,0.199051358,0.667573555,0.568054823,0.358942539,0.352670044,0.708487085,0.414558065,0.101123596
142,Maz_M6_chatae11M.mat,Mz,M,M,11,A,MzM,Mz_M6,0.732120452,0.595098782,0.315794806,0.451516866,0.275166076,0.15645045,0.601405622,0.9008726,0.638554217,0.775356024,0.807380628,0.586239611,0.148287928,0.416017169,0.2260386,0.084185161,0.308627658,0.239282491,0.260692634,0,0.226462871,0
143,Maz_M6_ja33B.mat,Mz,M,B,33,a,MzB,Mz_M6,0.600946732,0.364149515,0.550538651,1,0.736910245,0.576365431,0.752581756,0.301396161,0,0.142146411,0.31126998,0.157679025,0.777655586,0,0.059535492,0.156826927,0.461852047,0.330437726,0.312640146,0,0.265270922,0.505617978
144,Maz_M6_ja55M.mat,Mz,M,M,55,a,MzM,Mz_M6,0.766852971,0.499139533,0.336969369,0.483453485,0.500180402,0.215698182,0.888554217,0.78336242,0.620637723,0.512306194,0.756321466,0.290425411,0.24723819,0.967242743,0.553483808,0.687201213,0.591108768,0.397074308,0.370193506,0.713407134,1,1
145,Maz_M6_jae11B.mat,Mz,M,B,11,A,MzB,Mz_M6,0.680791605,0.34177738,0.714531762,0.69165662,0.697540166,0.519926367,1,0,0.361757374,0.227802785,0.400105612,0.608933247,0.564808798,0.137580481,0.08897612,0.052120176,0.412581269,0.233829723,0.191512333,0,0,0.370786517
146,Maz_M6_jae11M.mat,Mz,M,M,11,A,MzM,Mz_M6,0.816927113,0.763406071,0.340853061,0.322737003,0.30672581,0.004687441,0.463855422,1,0.813071251,0.775356024,1,1,0,0.655371061,0.228164868,0.163201057,0.347390617,0.185055656,0.179096421,0.553505535,0.115341566,0.314606742
147,Maz_M6_ka33M.mat,Mz,M,M,33,a,MzM,Mz_M6,0.828390555,0.757279548,0.453243727,0.465221563,0.48984443,0.270201541,0.505450373,0.80122164,0.667921687,0.553528653,0.719926072,0.401350992,0.247288178,0.836552581,1,0.538614015,0.338253383,0.288658243,0.246989453,0.17097171,0.42171416,0.640449438
148,Maz_M6_kikae33M.mat,Mz,M,M,33,A,MzM,Mz_M6,0.781738337,0.762717698,0.448178042,0.565681667,0.424432795,0.573879379,0.376792886,0.814543339,0.540662651,0.613098529,0.378292747,0.418428143,0.327768058,0.828080877,0.648020936,0.675230285,0.739061676,0.518012936,0.470060626,0.097170972,0.5322116,0.056179775
149,Maz_M6_nda33M.mat,Mz,M,M,33,a,MzM,Mz_M6,0.543686552,0.469195292,0.32109689,0.411042492,0.246768682,0.053307777,0.389845095,0.785340314,0.595476735,0.723604201,0.850661088,0.601646996,0.212971757,0.833276855,0.257114818,0.675813285,0.620101915,0.587507521,0.593513828,0,0.452026643,0.629213483
150,Maz_M6_ndae11B.mat,Mz,M,B,11,A,MzB,Mz_M6,1,1,1,0.883817632,1,1,0.431296615,0.064514252,0.304268799,0,0,0,1,0.299333559,0.551030422,0,0.240344403,0,0.027613986,0,0.044789813,0.550561798
151,Maz_M6_ndae33C.mat,Mz,M,C,33,A,MzC,Mz_M6,0.293201779,0.170510085,0.057377326,0.007381345,0.0681495,0,0.382099828,0.987260035,0.90743145,0.829529601,0.81851047,0.467344693,0.37468133,1,0,1,1,1,1,0.097170972,0.214792932,0.685393258
152,Maz_M6_nta33M.mat,Mz,M,M,33,a,MzM,Mz_M6,0.479411429,0.283334481,0.159062511,0,0,0.196758644,0.615318417,0.90744619,1,1,0.67424904,0.627794012,0.228717821,0.794307015,0.028949951,0.820125151,0.848989633,0.736161252,0.732165103,0.462484625,0.28084919,0.640449438
153,Maz_M6_ntae55M.mat,Mz,M,M,55,A,MzM,Mz_M6,0.573571347,0.387141185,0.217993313,0.433063504,0.531400556,0.479428398,0.63582903,0.893600931,0.585843373,0.384374424,0.405264334,0.092558157,0.46035991,0.622161979,0.235688584,0.256247814,0.371112283,0.195585138,0.218586496,0,0.520725151,0.292134831
154,Maz_M6_tae33M.mat,Mz,M,M,33,A,MzM,Mz_M6,0.588171552,0.587664349,0.321198203,0.513495559,0.227539954,0.397028125,0.254876649,0.885340314,0.507608018,0.768011793,0.49864939,0.69826572,0.122369408,0.851349825,0.328099444,0.619378911,0.81029696,0.702504513,0.680383689,0,0.294390723,0.056179775
155,Maz_F3_ndae11B.mat,Mz,F,B,11,A,MzB,Mz_F3,1,0.656106055,0.004287628,0.312010872,0.204244032,0.194106074,1,1,1,1,1,0.361441031,0.206919875,0.101095952,0.434949962,0.267752853,0.480756061,0.475780442,0.401250955,0,0.125363539,1
156,Maz_F3_ndae33C3.mat,Mz,F,C,33,A,MzC,Mz_F3,0.700977398,0.880912257,1,1,1,1,0.477204453,0,0.012845692,0.156590642,0.079755332,0.855853092,0.412278876,1,1,0.961993471,1,1,1,0.229871645,0.629892991,0.816666667
157,Maz_F6_kikae33M.mat,Mz,F,M,33,A,MzM,Mz_F6,0.854000443,0.742914816,0.394147572,0.644571103,0.28237075,0.473993048,0.55656547,0.756169309,0.648659176,0.777234566,0.546545891,0.788457751,0.091552497,0.809222495,0.332659115,0.592496337,0.707820816,0.775536629,0.693725035,0,0.569822402,0.824074074
158,Maz_M6_ndae33M.mat,Mz,M,M,33,A,MzM,Mz_M6,0.514885366,0.431403593,0.229002735,0.300642177,0.216397479,0.071564125,0.396012622,0.912100058,0.698847113,0.747979678,0.820866422,0.478274069,0.331442139,0.589404722,0.107785411,0.293443196,0.335933931,0.347623345,0.388672037,0.271832718,0.248096295,0.561797753
159,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.83966778,0.901236805,0.653045321,0.628013102,0.647220936,0.588685567,0.195128462,0.582324098,0.436879201,0.487335738,0.497001999,0.637689333,0.446624696,0.900226352,0.919960404,0.642747515,0.400656553,0.393860074,0.475091767,0.19279661,0.235894564,0.393162393
160,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.639117089,0.710687265,0.539074106,0.488759484,0.463779528,0.434639175,0.179312646,0.596325397,0.45132936,0.559424616,0.536334751,0.731227844,0.377533202,0.892184894,0.268472036,0.796628507,0.585829934,0.528259816,0.580605289,0.349576271,0.152625969,0.162393162
161,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.548704523,0.507996194,0.464432701,0.345250427,0.399698935,0.307603093,0.344144144,0.5547055,0.536343103,0.575239398,0.611284785,0.819207219,0.138872294,0.848165356,0.147705579,0.88926909,0.62841025,0.537405074,0.601543187,0.194915254,0.417372767,0.094017094
162,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.686918841,0.785212703,0.583932007,0.558834234,0.553126447,0.464871134,0.14014014,0.590506292,0.412033635,0.501388716,0.533413622,0.604629928,0.419764717,0.909697403,0.494803083,0.581934835,0.297042325,0.263241234,0.347479212,0.98940678,0.20989684,0.213675214
163,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.603954139,0.708331446,0.548352531,0.471485764,0.518943956,0.431262887,0.130730731,0.58353518,0.446920837,0.493864776,0.519679188,0.773659899,0.267565829,0.808613295,0.279785053,0.73352623,0.461244263,0.388754241,0.419994007,0.327330508,0.101335116,0.136752137
164,Gu_F2_04_Audio.mat,Gj,F,M,NaN,a,GjM,Gj_F2,0.693509073,0.783128709,0.504980152,0.563705591,0.562459472,0.446520619,0.152952953,0.684882141,0.411244455,0.49606185,0.555373341,0.538779676,0.457010248,0.763461997,0.490419289,0.525801988,0.173157828,0.108547423,0.168776687,0.911016949,0.313616737,0.213675214
